Select atleast 2 actions,Vyberte aspoň 2 akcie
Select list item,Výber položky zoznamu
Select multiple list items,Výber viacerých položiek zoznamu
Send an email to {0} to link it here,"Pošlite e-mail na adresu {0}, aby ste ho sem prepojili"
Server Action,Akcia servera
Server Script,Serverový skript
Session Default,Predvolené nastavenie relácie
Session Default Settings,Predvolené nastavenia relácie
Session Defaults,Predvolené nastavenia relácie
Session Defaults Saved,Uloženie predvolených nastavení relácie
Set as Default Theme,Nastaviť ako predvolenú tému
Setting up Global Search documents.,Nastavenie dokumentov globálneho vyhľadávania.
Show Document,Zobraziť dokument
Show Failed Logs,Zobraziť neúspešné protokoly
Show Keyboard Shortcuts,Zobraziť klávesové skratky
Show More Activity,Zobraziť viac aktivít
Show Traceback,Zobraziť spätnú väzbu
Show Warnings,Zobraziť upozornenia
Showing only first {0} rows out of {1},Zobrazenie iba prvých {0} riadkov z {1}
"Simple Python Expression, Example: Status in (""Invalid"")","Jednoduchý výraz v jazyku Python, príklad: Stav v (""Neplatný"")"
Skipping Untitled Column,Preskočenie stĺpca bez názvu
Skipping column {0},Vynechanie stĺpca {0}
Social Home,Sociálna sieť Domov
Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,Pri tlači do PDF sa môžu niektoré stĺpce odrezať. Pokúste sa udržať počet stĺpcov pod 10.
Something went wrong during the token generation. Click on {0} to generate a new one.,Pri generovaní žetónov sa niečo pokazilo. Kliknutím na {0} vygenerujete nový.
Submit After Import,Odoslať po importe
Submitting...,Odoslanie...
Success! You are good to go 👍,Úspech! Môžete ísť 👍
Successful Transactions,Úspešné transakcie
Successfully Submitted!,Úspešne odoslané!
Successfully imported {0} record.,Úspešne importovaný záznam {0}.
Successfully imported {0} records.,Úspešne importovaných {0} záznamov.
Successfully updated {0} record.,Úspešne aktualizovaný záznam {0}.
Successfully updated {0} records.,Úspešne aktualizované {0} záznamy.
Sync Calendar,Synchronizácia kalendára
Sync Contacts,Synchronizácia kontaktov
Sync with Google Calendar,Synchronizácia s Kalendárom Google
Sync with Google Contacts,Synchronizácia s kontaktmi Google
Synced,Synchronizované
Syncing,Synchronizácia
Syncing {0} of {1},Synchronizácia {0} z {1}
Tag Link,Odkaz na značku
Take Backup,Prevziať záložnú kópiu
Template Error,Chyba šablóny
Template Options,Možnosti šablóny
Template Warnings,Upozornenia šablóny
The Auto Repeat for this document has been disabled.,Automatické opakovanie pre tento dokument bolo vypnuté.
The following records needs to be created before we can import your file.,Pred importom vášho súboru je potrebné vytvoriť nasledujúce záznamy.
The mapping configuration between two doctypes.,Konfigurácia mapovania medzi dvoma doktrinálnymi typmi.
The site which is consuming your events.,"Miesto, ktoré využíva vaše udalosti."
The site you want to subscribe to for consuming events.,"Miesto, ktoré chcete prihlásiť na odber udalostí."
The webhook will be triggered if this expression is true,"Webhook sa spustí, ak je tento výraz pravdivý"
The {0} is already on auto repeat {1},{0} je už zapnuté automatické opakovanie {1}
There are some linked records which needs to be created before we can import your file. Do you want to create the following missing records automatically?,Pred importom vášho súboru je potrebné vytvoriť niekoľko prepojených záznamov. Chcete automaticky vytvoriť tieto chýbajúce záznamy?
There should be atleast one row for the following tables: {0},V nasledujúcich tabuľkách by mal byť aspoň jeden riadok: {0}
There should be atleast one row for {0} table,Pre tabuľku {0} by mal existovať aspoň jeden riadok
This action is only allowed for {},Táto akcia je povolená len pre {}
This cannot be undone,To sa nedá vrátiť späť
Time Format,Formát času
Time series based on is required to create a dashboard chart,Časový rad založený na je potrebný na vytvorenie grafu prístrojovej dosky
Time {0} must be in format: {1},Čas {0} musí byť vo formáte: {1}
"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Ak chcete nakonfigurovať automatické opakovanie, povoľte položku ""Povoliť automatické opakovanie"" z {0}."
To enable it follow the instructions in the following link: {0},"Ak ju chcete povoliť, postupujte podľa pokynov v nasledujúcom odkaze: {0}"
"To use Google Calendar, enable {0}.","Ak chcete používať Kalendár Google, povoľte {0}."
"To use Google Contacts, enable {0}.","Ak chcete používať Kontakty Google, povoľte {0}."
"To use Google Drive, enable {0}.","Ak chcete používať službu Disk Google, povoľte možnosť {0}."
Today's Events,Dnešné udalosti
Toggle Public/Private,Prepínanie Verejné/súkromné
Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,"Sleduje míľniky životného cyklu dokumentu, ak prechádza viacerými fázami."
Tree structures are implemented using Nested Set,Stromové štruktúry sú implementované pomocou vnorenej množiny
Trigger Primary Action,Spúšťacia primárna akcia
URL for documentation or help,URL pre dokumentáciu alebo nápovedu
URL must start with 'http://' or 'https://',"Adresa URL musí začínať na ""http://"" alebo ""https://""."
Unchanged,Nezmenené
Unpin,Odpojenie stránky
Untitled Column,Stĺpec bez názvu
Untranslated,Nepreložené
Upcoming Events,Nadchádzajúce podujatia
Update Existing Records,Aktualizácia existujúcich záznamov
Updated To A New Version 🎉,Aktualizované na novú verziu 🎉
"Updating {0} of {1}, {2}","Aktualizácia {0} z {1}, {2}"
Upload file,Nahrať súbor
Upload {0} files,Nahratie {0} súborov
Uploaded To Google Drive,Nahrané na Disk Google
Uploaded successfully,Úspešne nahrané
Uploading {0} of {1},Nahrávanie {0} z {1}
Use SSL for Outgoing,Používanie protokolu SSL pre odchádzajúce hovory
Use Same Name,Používanie rovnakého názvu
Used For Google Maps Integration.,Používa sa na integráciu so službou Mapy Google.
User ID Property,Vlastnosť ID používateľa
User Profile,Profil používateľa
User Settings,Nastavenia používateľa
User does not exist,Používateľ neexistuje
User {0} has requested for data deletion,Používateľ {0} požiadal o vymazanie údajov
Users assigned to the reference document will get points.,Používatelia priradení k referenčnému dokumentu získajú body.
Value must be one of {0},Hodnota musí byť jedna z {0}
Value {0} missing for {1},Hodnota {0} chýba pre {1}
Verification,Overovanie
Verification Code,Overovací kód
Verification code email not sent. Please contact Administrator.,E-mail s overovacím kódom nebol odoslaný. Kontaktujte prosím správcu.
Verified,Overené
Verifier,Overovateľ
View Full Log,Zobraziť celý denník
"View Log of all print, download and export events","Zobrazenie protokolu všetkých udalostí tlače, sťahovania a exportu"
Visit Web Page,Navštívte webovú stránku
Webhook Secret,Tajomstvo webového háčika
Webhook Security,Zabezpečenie webového háku
Webhook Trigger,Spúšťač Webhook
Weekly Long,Týždenný dlhý
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Ak je táto funkcia povolená, umožní hosťom nahrávať súbory do vašej aplikácie, Môžete ju povoliť, ak chcete zhromažďovať súbory od používateľa bez toho, aby sa musel prihlásiť, napríklad vo webovom formulári pracovných aplikácií."
Will run scheduled jobs only once a day for inactive sites. Default 4 days if set to 0.,"Spustí naplánované úlohy len raz denne pre neaktívne lokality. Predvolené 4 dni, ak je nastavená hodnota 0."
Workflow Status,Stav pracovného postupu
You are not allowed to export {} doctype,Nie je povolené exportovať {} doctype
You can try changing the filters of your report.,Môžete skúsiť zmeniť filtre správy.
You do not have permissions to cancel all linked documents.,Nemáte oprávnenie zrušiť všetky prepojené dokumenty.
You need to create these first: ,Tie musíte najprv vytvoriť:
You need to enable JavaScript for your app to work.,"Aby vaša aplikácia fungovala, musíte povoliť JavaScript."
You need to install pycups to use this feature!,"Ak chcete používať túto funkciu, musíte si nainštalovať pycups!"
Your Target,Váš cieľ
"browse,","prezerať,"
cancelled this document {0},zrušil tento dokument {0}
changed value of {0} {1},zmenená hodnota {0} {1}
changed values for {0} {1},zmenené hodnoty pre {0} {1}
choose an,vybrať si
empty,prázdne
of,z
or attach a,alebo pripojte
submitted this document {0},predložil tento dokument {0}
"tag name..., e.g. #tag","názov značky..., napr. #tag"
uploaded file,nahraný súbor
via Data Import,prostredníctvom importu údajov
{0} Google Calendar Events synced.,{0} Synchronizované udalosti kalendára Google.
{0} Google Contacts synced.,{0} Kontakty Google synchronizované.
{0} are mandatory fields,{0} sú povinné polia
{0} are required,{0} sú požadované
{0} assigned a new task {1} {2} to you,{0} pridelená nová úloha {1} {2} vám
{0} gained {1} point for {2} {3},{0} získal {1} bod za {2} {3}
{0} gained {1} points for {2} {3},{0} získal {1} bodov za {2} {3}
{0} has no versions tracked.,{0} nemá sledované žiadne verzie.
{0} is not a valid report format. Report format should one of the following {1},{0} nie je platný formát správy. Formát správy by mal byť jeden z nasledujúcich {1}
{0} mentioned you in a comment in {1} {2},{0} vás spomenul v komentári v {1} {2}
{0} of {1} ({2} rows with children),{0} z {1} ({2} riadky s deťmi)
{0} records will be exported,{0} záznamy budú exportované
{0} shared a document {1} {2} with you,{0} zdieľal dokument {1} {2} s vami
{0} should not be same as {1},{0} by nemalo byť rovnaké ako {1}
{0} translations pending,{0} čakajúce preklady
{0} {1} is linked with the following submitted documents: {2},{0} {1} je spojený s týmito predloženými dokumentmi: {2}
"{0}: Failed to attach new recurring document. To enable attaching document in the auto repeat notification email, enable {1} in Print Settings","{0}: Nepodarilo sa pripojiť nový opakujúci sa dokument. Ak chcete povoliť pripojenie dokumentu v e-maile s automatickým upozornením na opakovanie, povoľte {1} v Nastaveniach tlače"
{0}: Fieldname cannot be one of {1},{0}: Názov poľa nemôže byť jedným z {1}
{} Complete,{} Dokončiť
← Back to upload files,← Späť na nahrávanie súborov
Activity,Aktivita
Add / Manage Email Accounts.,Pridanie / správa e-mailových kont.
Add Child,Pridať dieťa
Add Multiple,Pridať viacero
Add Participants,Pridať účastníkov
Added {0} ({1}),Pridané {0} ({1})
Address Line 1,Adresný riadok 1
Addresses,Adresy
All,Všetky
Brand,Značka
Browse,Prehľadávať
Cancelled,Zrušené
Chart,Graf
Close,Zatvoriť
Communication,Komunikácia
Compact Item Print,Kompaktná položka Tlač
Company,Spoločnosť
Complete,Kompletné
Completed,Dokončené
Continue,Pokračovať
Country,Krajina
Creating {0},Vytvorenie {0}
Currency,Mena
Customize,Prispôsobenie stránky
Daily,Denne
Date,Dátum
Dear,Vážený
Default,Predvolené nastavenie
Delete,Odstrániť
Description,Popis
Designation,Označenie
Disabled,Bezbariérový
Doctype,Doktorový typ
Download Template,Stiahnuť šablónu
Due Date,Dátum splatnosti
Duplicate,Duplikát
Edit Profile,Upraviť profil
Email,E-mail
Enter Value,Zadajte hodnotu
Entity Type,Typ subjektu
Error,Chyba
Expired,Vypršala platnosť
Export,Export
Export not allowed. You need {0} role to export.,Export nie je povolený. Na export potrebujete rolu {0}.
Field,Pole
File Manager,Správca súborov
Filters,Filtre
Get Items,Získajte položky
Goal,Cieľ
Group,Skupina
Group Node,Uzol skupiny
Help,Pomoc
Help Article,Pomocný článok
Home,Domov
Import Data from CSV / Excel files.,Import údajov zo súborov CSV / Excel.
In Progress,V štádiu rozpracovanosti
Intermediate,Stredne pokročilý
Invite as User,Pozvať ako používateľa
Loading...,Načítanie...
Location,Umiestnenie
Message,Správa
Missing Values Required,Požadované chýbajúce hodnoty
Mobile No,Mobilné číslo
Month,Mesiac
Name,Názov
Newsletter,Newsletter
Not Allowed,Nie je povolené
Note,Poznámka
Offline,Offline
Open,Otvorte stránku
Page {0} of {1},Strana {0} z {1}
Pending,Čaká sa na
Phone,Telefón
Please click on the following link to set your new password,"Ak chcete nastaviť nové heslo, kliknite na tento odkaz"
Please select another payment method. Stripe does not support transactions in currency '{0}',Vyberte si iný spôsob platby. Stripe nepodporuje transakcie v mene '{0}'
Please specify,"Prosím, uveďte"
Printing,Tlač
Priority,Priorita
Project,Projekt
Quarterly,Štvrťročne
Queued,Čakanie v rade
Quick Entry,Rýchly vstup
Reason,Dôvod
Refreshing,Osviežujúce
Rename,Premenovať stránku
Reset,Obnovenie
Review,Prehľad
Room,Izba
Room Type,Typ izby
Save,Uložiť
Search results for,Výsledky vyhľadávania pre
Select All,Vybrať všetko
Send,Odoslať
Sending,Odosielanie
Server Error,Chyba servera
Set,Nastavenie
Setup,Nastavenie
Setup Wizard,Sprievodca nastavením
Size,Veľkosť
Sr,Senior
Start,Štart
Start Time,Čas začiatku
Status,Stav
Submitted,Odoslané
Tag,Štítok
Template,Šablóna
Thursday,Štvrtok
Title,Názov
Total,Celkom
Totals,Celkové sumy
Tuesday,Utorok
Type,Typ
Update,Aktualizácia
User {0} is disabled,Používateľ {0} je vypnutý
Users and Permissions,Používatelia a oprávnenia
Warehouse,Sklad
Welcome to {0},Vitajte na stránke {0}
Year,Rok
Yearly,Ročný
You,Vy
and,a
{0} Name,{0} Názov
{0} is required,{0} je potrebné
ALL,VŠETKY
Attach File,Pripojiť súbor
Barcode,Čiarový kód
Beginning with,Počnúc
Bold,Odvážne
CANCELLED,ZRUŠENÉ
Calendar,Kalendár
Center,Stredisko
Clear,Jasné
Comment,Komentár
Comments,Komentáre
DRAFT,NÁVRH
Dashboard,Prístrojová doska
DocType,DocType
Download,Stiahnite si
EMail,E-mail
Edit in Full Page,Upraviť na celú stránku
Email Inbox,Doručená pošta
File,Súbor
Forward,Forward
Icon,Ikona
In,Na stránke
Inbox,Doručená pošta
Insert New Records,Vloženie nových záznamov
JavaScript,JavaScript
LDAP Settings,Nastavenia LDAP
Left,Vľavo
Like,Rovnako ako
Link,Odkaz
Logged in,Prihlásený
New,Nový
Not Found,Nenájdené
Not Like,Nie ako
Notify by Email,Upozornenie e-mailom
Now,Teraz
Off,Vypnuté
One of,Jeden z
Page,Strana
Print,Tlač
Reference Name,Referenčný názov
Refresh,Obnoviť
Repeat,Opakujte
Right,Vpravo
Roles HTML,Úlohy HTML
Scheduled To Send,Naplánované odoslanie
Search Results for ,Výsledky vyhľadávania pre
Send Notification To,Odoslať oznámenie na
Success,Úspech
Tags,Značky
Time,Čas
Updated Successfully,Úspešne aktualizované
Upload,Nahrať
User ,Používateľ
Value,Hodnota
Web Link,Webové prepojenie
Your Email Address,Vaša e-mailová adresa
Desktop,Stolný počítač
Usage Info,Informácie o používaní
Download Backups,Stiahnutie záloh
Recorder,Záznamník
Role Permissions Manager,Správca oprávnení rolí
Translation Tool,Nástroj na preklad
Awaiting password,Čaká sa na heslo
Current status,Súčasný stav
Download template,Stiahnuť šablónu
Edit in full page,Upraviť na celú stránku
Email Id,E-mailová adresa
Email address,E-mailová adresa
Ends on,Končí sa na
Half-yearly,Polročne
Hidden,Skryté
Javascript,Javascript
Ldap settings,Nastavenia služby Ldap
Mobile number,Mobilné číslo
Mx,Mx
No,Nie
Not found,Nenájdené
Notes:,Poznámky:
Notify by email,Upozornenie e-mailom
Permitted Documents For User,Povolené dokumenty pre používateľa
Reference Docname,Referenčný názov dokumentu
Reference Doctype,Referenčný typ Doctype
Reference name,Referenčný názov
Roles Html,Úlohy Html
Row #,Riadok #
Scheduled to send,Naplánované odoslanie
Select Doctype,Vybrať typ dokladu
Send Email for Successful backup,Odoslať e-mail pre úspešné zálohovanie
Sign up,Zaregistrujte sa
Time format,Formát času
Upload failed,Nahrávanie sa nepodarilo
User Id,Id používateľa
Yes,Áno
Your email address,Vaša e-mailová adresa
added,pridané
added {0},pridané {0}
barcode,čiarový kód
beginning with,začínajúce sa na
blue,modrá
bold,tučné písmo
book,kniha
calendar,kalendár
certificate,certifikát
check,kontrola
clear,prehľadne
comment,komentár
comments,komentáre
created,vytvorené
danger,nebezpečenstvo
dashboard,prístrojová doska
download,stiahnuť
edit,upraviť
email inbox,e-mailová schránka
file,súbor
filter,filter
flag,vlajka
font,písmo
forward,dopredu
green,zelená
home,Domov
icon,ikona
inbox,schránka
like,ako
link,odkaz
list,zoznam
lock,zámok
logged in,prihlásený
message,správa
module,modul
move,presunúť
music,hudba
new,nový
now,teraz
off,mimo
one of,jeden z
orange,oranžová
page,stránka
print,tlač
purple,fialová
random,náhodné
red,červená
refresh,obnoviť
remove,odstrániť
response,odpoveď
search,vyhľadávanie
share,zdieľať
stop,zastaviť
success,úspech
tag,tag
tags,značky
tasks,úlohy
time,čas
trash,odpadky
upload,nahrať
user,používateľ
value,hodnota
web link,webové prepojenie
yellow,žltá
Not permitted,Nie je povolené
Add Chart to Dashboard,Pridanie grafu na prístrojovú dosku
Add to Dashboard,Pridať na prístrojovú dosku
Google Translation,Preklad Google
Important,Dôležité
No Filters Set,Žiadne nastavené filtre
No Records Created,Žiadne vytvorené záznamy
Please Set Chart,"Prosím, nastavte graf"
Please create chart first,Najskôr vytvorte graf
"Report has no data, please modify the filters or change the Report Name","Správa neobsahuje žiadne údaje, upravte filtre alebo zmeňte názov správy"
Select Dashboard,Vyberte prístrojový panel
Y Field,Pole Y
You need to be in developer mode to edit this document,"Ak chcete upraviť tento dokument, musíte byť v režime pre vývojárov"
Cards,Karty
Community Contribution,Príspevok Spoločenstva
Count Filter,Filter počítania
Dashboard Chart Field,Pole grafu prístrojovej dosky
Desk Card,Stolová karta
Desk Chart,Stolový graf
Desk Page,Stránka na stole
Desk Shortcut,Stolová skratka
Developer Mode Only,Len režim pre vývojárov
Disable User Customization,Zakázanie prispôsobenia používateľa
For example: {} Open,Napríklad: {} Otvoriť
Link Cards,Karty prepojení
Link To,Odkaz na
Onboarding,Onboarding
Percentage,Percento
Pie,Koláč
Pin To Bottom,Kolík na dno
Pin To Top,Pripnúť na začiatok
Restrict to Domain,Obmedziť na doménu
Shortcuts,Skratky
X Field,X Pole
Y Axis,Os Y
workspace,pracovný priestor
Setup > User,Nastavenie > Používateľ
Setup > Customize Form,Nastavenie > Prispôsobiť formulár
Setup > User Permissions,Nastavenie > Oprávnenia používateľa
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","Chyba pri pripájaní k aplikácii QZ Tray...<br><br> Ak chcete používať funkciu surovej tlače, musíte mať nainštalovanú a spustenú aplikáciu QZ Tray.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Kliknutím sem si stiahnete a nainštalujete QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Kliknutím sem sa dozviete viac o surovej tlači</a>."
No email account associated with the User. Please add an account under User > Email Inbox.,Používateľ nemá priradené žiadne e-mailové konto. Pridajte konto v časti Používateľ > E-mailová schránka.
"For comparison, use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10).","Na porovnanie použite >5, <10 alebo =324. Pre rozsahy použite 5:10 (pre hodnoty medzi 5 a 10)."
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,Nenašla sa žiadna predvolená šablóna adresy. Vytvorte si novú v ponuke Nastavenie > Tlač a branding > Šablóna adresy.
Please setup default Email Account from Setup > Email > Email Account,Nastavte predvolené e-mailové konto v ponuke Nastavenie > E-mail > E-mailové konto
Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,E-mailové konto nie je nastavené. Vytvorte si nové e-mailové konto v ponuke Nastavenie > E-mail > E-mailové konto
Attach file,Pripojte súbor
Contribution Status,Stav príspevku
Contribution Document Name,Príspevok Názov dokumentu
Extends,Rozširuje
Extends Another Page,Rozšíri ďalšiu stránku
Please select target language for translation,Vyberte cieľový jazyk prekladu
Select Language,Vyberte jazyk
Confirm Translations,Potvrdiť preklady
Contributed Translations,Prispievané preklady
Show Tags,Zobraziť značky
Do not have permission to access {0} bucket.,Nemáte oprávnenie na prístup k vedru {0}.
Allow document creation via Email,Umožniť vytváranie dokumentov prostredníctvom e-mailu
Sender Field,Pole odosielateľa
Logout All Sessions on Password Reset,Odhlásenie všetkých relácií pri obnovení hesla
Logout From All Devices After Changing Password,Odhlásenie zo všetkých zariadení po zmene hesla
Send Notifications For Documents Followed By Me,Odosielanie oznámení pre mnou sledované dokumenty
Send Notifications For Email Threads,Odosielanie oznámení pre e-mailové vlákna
Bypass Restricted IP Address Check If Two Factor Auth Enabled,"Obchádzanie kontroly obmedzenej IP adresy, ak je povolené dvojfaktorové overovanie"
Reset LDAP Password,Obnovenie hesla LDAP
Confirm New Password,Potvrdenie nového hesla
Logout All Sessions,Odhlásenie všetkých relácií
Passwords do not match!,Heslá sa nezhodujú!
Dashboard Manager,Správca prístrojovej dosky
Dashboard Settings,Nastavenia prístrojovej dosky
Chart Configuration,Konfigurácia grafu
No Permitted Charts on this Dashboard,Žiadne povolené grafy na tomto prístrojovom paneli
No Permitted Charts,Žiadne povolené grafy
Reset Chart,Obnovenie grafu
via {0},prostredníctvom {0}
{0} is not a valid Phone Number,{0} nie je platné telefónne číslo
Failed Transactions,Neúspešné transakcie
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,Hodnota pre pole {0} je príliš dlhá v {1}. Dĺžka by mala byť menšia ako {2} znakov
Data Too Long,Príliš dlhé údaje
via Notification,prostredníctvom oznámenia
Log in to access this page.,Prihláste sa pre prístup na túto stránku.
Report Document Error,Nahlásiť chybu dokumentu
{0} is an invalid Data field.,{0} je neplatné dátové pole.
Only Options allowed for Data field are:,Jediné povolené možnosti pre dátové pole sú:
Select a valid Subject field for creating documents from Email,Výber platného poľa Predmet na vytváranie dokumentov z e-mailu
"Subject Field type should be Data, Text, Long Text, Small Text, Text Editor","Typ poľa Subject by mal byť Data, Text, Long Text, Small Text, Text Editor"
Select a valid Sender Field for creating documents from Email,Výber platného poľa odosielateľa na vytváranie dokumentov z e-mailu
Sender Field should have Email in options,Pole odosielateľa by malo mať v možnostiach položku E-mail
Password changed successfully.,Heslo bolo úspešne zmenené.
Failed to change password.,Nepodarilo sa zmeniť heslo.
No Entry for the User {0} found within LDAP!,V systéme LDAP nebol nájdený žiadny záznam pre používateľa {0}!
No LDAP User found for email: {0},Pre e-mail nebol nájdený žiadny používateľ LDAP: {0}
Prepared Report User,Pripravená správa Používateľ
Scheduler Event,Plánovač udalostí
Select Event Type,Vyberte typ udalosti
Schedule Script,Skript harmonogramu
Duration,Trvanie
Donut,Donut
Custom Options,Vlastné možnosti
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Napríklad: ""farby"": ]: [""#d1d8dd"", ""#ff5858""]"
Confirmation Email Template,Šablóna potvrdzujúceho e-mailu
Welcome Email Template,Šablóna uvítacieho e-mailu
Schedule Send,Odoslanie plánu
Do you really want to send this email newsletter?,Naozaj chcete posielať tento e-mailový bulletin?
Advanced Settings,Rozšírené nastavenia
Disable Comments,Zakázať komentáre
Comments on this blog post will be disabled if checked.,"Komentáre k tomuto príspevku na blogu budú vypnuté, ak budú zaškrtnuté."
CSS Class,Trieda CSS
Full Width,Na celú šírku
Page Builder,Tvorca stránok
Page Building Blocks,Stavebné bloky stránky
Header and Breadcrumbs,Záhlavie a omrvinky
Add Custom Tags,Pridanie vlastných značiek
Web Page Block,Blok webových stránok
Web Template,Webová šablóna
Edit Values,Úprava hodnôt
Web Template Values,Hodnoty webovej šablóny
Add Container,Pridať kontajner
Web Page View,Zobrazenie webovej stránky
Path,Cesta
Referrer,Odkazovač
Browser,Prehliadač
Browser Version,Verzia prehliadača
Web Template Field,Pole webovej šablóny
Section,Sekcia
Hide,Skryť
Enable In App Website Tracking,Povolenie sledovania webových stránok v aplikácii
Enable Google Indexing,Povolenie indexovania Google
"To use Google Indexing, enable <a href=""#Form/Google Settings"">Google Settings</a>.","Ak chcete používať indexovanie Google, povoľte <a href=""#Form/Google Settings"">Nastavenia Google</a>."
Authorize API Indexing  Access,Autorizácia prístupu k indexovaniu API
Indexing Refresh Token,Token na obnovenie indexovania
Indexing Authorization Code,Autorizačný kód indexovania
Theme Configuration,Konfigurácia témy
Font Properties,Vlastnosti písma
Button Rounded Corners,Zaoblené rohy tlačidiel
Button Shadows,Stíny tlačidiel
Button Gradients,Prechody tlačidiel
Light Color,Farba svetla
Stylesheet,Súbor štýlov
Custom SCSS,Vlastné SCSS
Navbar,Navigačný panel
Source Message,Zdrojová správa
Translated Message,Preložená správa
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,"Používanie tejto konzoly môže útočníkom umožniť vydávať sa za vás a ukradnúť vaše informácie. Nezadávajte ani nevkladajte kód, ktorému nerozumiete."
{0} m,{0} m
{0} h,{0} h
{0} d,{0} d
{0} w,{0} w
{0} M,{0} M
{0} y,{0} y
yesterday,včera
{0} years ago,pred {0} rokmi
New Chart,Nový graf
New Shortcut,Nová skratka
Edit Chart,Upraviť graf
Edit Shortcut,Upraviť skratku
Couldn't Load Desk,Nepodarilo sa načítať stôl
"Something went wrong while loading Desk. <b>Please relaod the page</b>. If the problem persists, contact the Administrator","Pri načítavaní sa niečo pokazilo Kancelária. <b>Prosím, obnovte stránku</b>. Ak problém pretrváva, kontaktujte správcu"
Customize Workspace,Prispôsobenie pracovného priestoru
Customizations Saved Successfully,Úspešné uloženie prispôsobení
Something went wrong while saving customizations,Pri ukladaní prispôsobení sa niečo pokazilo
{} Dashboard,{} Prístrojová doska
No changes in document,Žiadne zmeny v dokumente
by Role,podľa role
Document is only editable by users with role,Dokument môžu upravovať len používatelia s rolou
{0}: Other permission rules may also apply,{0}: Môžu sa uplatniť aj iné pravidlá oprávnenia
{0} Web page views,{0} Zobrazenia webových stránok
Expand,Rozšíriť
Collapse,Zrútenie
"Invalid Bearer token, please provide a valid access token with prefix 'Bearer'.","Invalid Bearer token, zadajte platný prístupový token s prefixom ""Bearer""."
"Failed to decode token, please provide a valid base64-encoded token.","Nepodarilo sa dekódovať token, zadajte platný token v kódovaní base64."
"Invalid token, please provide a valid token with prefix 'Basic' or 'Token'.","Neplatný token, zadajte platný token s prefixom ""Basic"" alebo ""Token""."
{0} is not a valid Name,{0} nie je platné meno
Your system is being updated. Please refresh again after a few moments.,Váš systém sa aktualizuje. Po niekoľkých okamihoch ho prosím znovu obnovte.
{0} {1}: Submitted Record cannot be deleted. You must {2} Cancel {3} it first.,{0} {1}: Odoslaný záznam nie je možné vymazať. Musíte {2} Najskôr ho zrušiť {3}.
Error has occurred in {0},Chyba sa vyskytla v {0}
Status Updated,Stav aktualizovaný
You can also copy-paste this {0} to your browser,Do prehliadača môžete tiež skopírovať a vložiť tento {0}
Enabled scheduled execution for script {0},Povolené plánované vykonávanie skriptu {0}
Scheduled execution for script {0} has updated,Naplánované vykonávanie skriptu {0} sa aktualizovalo
The Link specified has either been used before or Invalid,Zadané prepojenie už bolo použité alebo je neplatné
Options for {0} must be set before setting the default value.,Pred nastavením predvolenej hodnoty sa musia nastaviť možnosti pre {0}.
Default value for {0} must be in the list of options.,Predvolená hodnota pre {0} musí byť v zozname možností.
Google Indexing has been configured.,Indexovanie Google bolo nakonfigurované.
Allow API Indexing Access,Povolenie prístupu k indexovaniu API
Allow Google Indexing Access,Povolenie prístupu k indexovaniu Google
Custom Documents,Vlastné dokumenty
Could not save customization,Nepodarilo sa uložiť prispôsobenie
Transgender,Transgender
Genderqueer,Genderqueer
Non-Conforming,Nevyhovujúce
Prefer not to say,Radšej nehovoriť
Is Billing Contact,Je fakturačný kontakt
Address And Contacts,Adresa a kontakty
Lead Conversion Time,Čas konverzie olova
Due Date Based On,Dátum splatnosti na základe
Linked Documents,Prepojené dokumenty
Steps,Kroky
email,e-mail
Component,Komponent
Subtitle,Podtitul
Prefix,Predpona
Is Public,Je verejná
This chart will be available to all Users if this is set,"Tento graf bude k dispozícii všetkým Používateľom, ak je táto možnosť nastavená"
Number Card,Číselná karta
Function,Funkcia
Minimum,Minimálne
Maximum,Maximum
This card will be available to all Users if this is set,"Táto karta bude dostupná všetkým Používateľom, ak je táto možnosť nastavená"
Stats,Štatistiky
Show Percentage Stats,Zobraziť percentuálne štatistiky
Stats Time Interval,Štatistiky Časový interval
Show percentage difference according to this time interval,Zobraziť percentuálny rozdiel podľa tohto časového intervalu
Filters Section,Sekcia filtrov
Number Card Link,Prepojenie na číselnú kartu
Card,Karta
API Access,Prístup k API
Access Key Secret,Tajný prístupový kľúč
