Quotation Series,Séria citácií,
Checkout Settings,Nastavenia pokladnice,
Enable Checkout,Povolenie registrácie,
Payment Success Url,Úspešná platba Url,
After payment completion redirect user to selected page.,Po dokončení platby presmerujte používateľa na vybranú stránku.,
Batch Details,Podrobnosti o dávke,
Batch ID,ID dávky,
image,obrázok,
Parent Batch,Nadradená dávka,
Manufacturing Date,Dátum výroby,
Batch Quantity,Množstvo dávky,
Batch UOM,Dávka UOM,
Source Document Type,Typ zdrojového dokumentu,
Source Document Name,Názov zdrojového dokumentu,
Batch Description,Dávka Popis,
Bin,Bin,
Reserved Quantity,Rezervované množstvo,
Actual Quantity,Skutočné množstvo,
Requested Quantity,Požadované množstvo,
Reserved Qty for sub contract,Rezervované množstvo pre čiastkovú zmluvu,
Moving Average Rate,Kĺzavá priemerná sadzba,
FCFS Rate,Sadzba FCFS,
Customs Tariff Number,Číslo colného sadzobníka,
Tariff Number,Číslo tarify,
Delivery To,Doručenie do,
MAT-DN-.YYYY.-,MAT-DN-.YYYY.-,
Is Return,Je návrat,
Issue Credit Note,Vystavenie dobropisu,
Return Against Delivery Note,Vrátenie oproti dodaciemu listu,
Customer's Purchase Order No,Objednávka zákazníka č.,
Billing Address Name,Názov fakturačnej adresy,
Required only for sample item.,Vyžaduje sa len pre položku vzorky.,
"If you have created a standard template in Sales Taxes and Charges Template, select one and click on the button below.","Ak ste vytvorili štandardnú šablónu v položke Šablóna daní z obratu a poplatkov, vyberte jednu z nich a kliknite na tlačidlo nižšie.",
In Words will be visible once you save the Delivery Note.,In Words sa zobrazí po uložení dodacieho listu.,
In Words (Export) will be visible once you save the Delivery Note.,In Words (Export) sa zobrazí po uložení dodacieho listu.,
Transporter Info,Informácie o dopravcovi,
Driver Name,Meno vodiča,
Track this Delivery Note against any Project,Sledovanie tejto dodacej poznámky k akémukoľvek projektu,
Inter Company Reference,Referencia medzi spoločnosťami,
Print Without Amount,Tlač bez sumy,
% Installed,% Nainštalované,
% of materials delivered against this Delivery Note,% materiálov dodaných na základe tohto dodacieho listu,
Installation Status,Stav inštalácie,
Excise Page Number,Číslo strany pre spotrebnú daň,
Instructions,Pokyny,
From Warehouse,Zo skladu,
Against Sales Order,Voči objednávke predaja,
Against Sales Order Item,Voči položke objednávky predaja,
Against Sales Invoice,Voči faktúre za predaj,
Against Sales Invoice Item,Voči položke faktúry za predaj,
Available Batch Qty at From Warehouse,Dostupné množstvo dávky v sklade,
Available Qty at From Warehouse,Dostupné množstvo na adrese From Warehouse,
Delivery Settings,Nastavenia doručenia,
Dispatch Settings,Nastavenia odoslania,
Dispatch Notification Template,Šablóna oznámenia o odoslaní,
Dispatch Notification Attachment,Príloha s oznámením o odoslaní,
Leave blank to use the standard Delivery Note format,"Ak chcete použiť štandardný formát dodacieho listu, nechajte prázdne.",
Send with Attachment,Odoslať s prílohou,
Delay between Delivery Stops,Oneskorenie medzi zastávkami dodávky,
Delivery Stop,Zastávka doručenia,
Lock,Zámok,
Visited,Navštívené stránky,
Order Information,Informácie o objednávke,
Contact Information,Kontaktné informácie,
Email sent to,E-mail odoslaný na adresu,
Dispatch Information,Informácie o odoslaní,
Estimated Arrival,Odhadovaný príchod,
MAT-DT-.YYYY.-,MAT-DT-.YYYY.-,
Initial Email Notification Sent,Odoslanie úvodného e-mailového oznámenia,
Delivery Details,Podrobnosti o doručení,
Driver Email,E-mail vodiča,
Driver Address,Adresa vodiča,
Total Estimated Distance,Celková odhadovaná vzdialenosť,
Distance UOM,Vzdialenosť UOM,
Departure Time,Čas odchodu,
Delivery Stops,Zastávky doručovania,
Calculate Estimated Arrival Times,Výpočet odhadovaného času príchodu,
Use Google Maps Direction API to calculate estimated arrival times,Používanie rozhrania API smeru Google Maps na výpočet odhadovaného času príchodu,
Optimize Route,Optimalizácia trasy,
Use Google Maps Direction API to optimize route,Používanie rozhrania API smeru v Mapách Google na optimalizáciu trasy,
In Transit,V tranzite,
Fulfillment User,Používateľ plnenia,
"A Product or a Service that is bought, sold or kept in stock.","Produkt alebo služba, ktoré sa kupujú, predávajú alebo držia na sklade.",
STO-ITEM-.YYYY.-,STO-ITEM-.YYYY.-,
Variant Of,Variant z,
"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified","Ak je položka variantom inej položky, potom sa popis, obrázok, ceny, dane atď. nastavia zo šablóny, ak to nie je výslovne uvedené",
Is Item from Hub,Je položka z rozbočovača,
Default Unit of Measure,Predvolená merná jednotka,
Maintain Stock,Udržiavanie zásob,
Standard Selling Rate,Štandardná predajná sadzba,
Auto Create Assets on Purchase,Automatické vytvorenie aktív pri nákupe,
Asset Naming Series,Séria pomenovaní aktív,
Over Delivery/Receipt Allowance (%),Príspevok za prekročenie dodávky/príjmu (%),
Barcodes,Čiarové kódy,
Shelf Life In Days,Trvanlivosť v dňoch,
End of Life,Koniec života,
Default Material Request Type,Predvolený typ požiadavky na materiál,
Valuation Method,Metóda oceňovania,
FIFO,FIFO,
Moving Average,Kĺzavý priemer,
Warranty Period (in days),Záručná doba (v dňoch),
Auto re-order,Automatické opätovné objednanie,
Reorder level based on Warehouse,Úroveň doobjednania na základe skladu,
Will also apply for variants unless overrridden,"Uplatňuje sa aj na varianty, pokiaľ nie sú zrušené",
Units of Measure,Merné jednotky,
Will also apply for variants,Bude sa vzťahovať aj na varianty,
Serial Nos and Batches,Sériové čísla a šarže,
Has Batch No,Má číslo dávky,
Automatically Create New Batch,Automatické vytvorenie novej dávky,
Batch Number Series,Číslo šarže Séria,
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.","Príklad: ABCD.#####. Ak je nastavený rad a číslo dávky nie je v transakciách uvedené, potom sa na základe tohto radu vytvorí automatické číslo dávky. Ak chcete pre túto položku vždy explicitne uvádzať číslo šarže, nechajte túto položku prázdnu. Poznámka: toto nastavenie bude mať prednosť pred nastavením Prefix pomenovania série v Nastaveniach skladu.",
Has Expiry Date,Má dátum skončenia platnosti,
Retain Sample,Ponechajte si vzorku,
Max Sample Quantity,Maximálne množstvo vzoriek,
Maximum sample quantity that can be retained,"Maximálne množstvo vzorky, ktoré možno uchovať",
Has Serial No,Má sériové číslo,
Serial Number Series,Sériové číslo Séria,
"Example: ABCD.#####\nIf series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","Príklad: ABCD.#####\nAk je nastavená séria a sériové číslo nie je uvedené v transakciách, potom sa na základe tejto série vytvorí automatické sériové číslo. Ak chcete pre túto položku vždy explicitne uvádzať sériové čísla. nechajte túto položku prázdnu.",
Variants,Varianty,
Has Variants,Má varianty,
"If this item has variants, then it cannot be selected in sales orders etc.","Ak má táto položka varianty, nie je možné ju vybrať v objednávkach predaja atď.",
Variant Based On,Variant založený na,
Item Attribute,Atribút položky,
"Sales, Purchase, Accounting Defaults","Predaj, nákup, účtovné chyby",
Item Defaults,Predvolené nastavenia položky,
"Purchase, Replenishment Details","Podrobnosti o nákupe, doplnení",
Is Purchase Item,Je položka nákupu,
Default Purchase Unit of Measure,Predvolená merná jednotka nákupu,
Minimum Order Qty,Minimálna objednávka Qty,
Minimum quantity should be as per Stock UOM,Minimálne množstvo by malo byť podľa UOM zásob,
Average time taken by the supplier to deliver,"Priemerný čas, ktorý dodávateľ potrebuje na dodanie",
Is Customer Provided Item,Je položka poskytnutá zákazníkom,
Delivered by Supplier (Drop Ship),Dodané dodávateľom (Drop Ship),
Supplier Items,Položky dodávateľa,
Foreign Trade Details,Podrobnosti o zahraničnom obchode,
Country of Origin,Krajina pôvodu,
Sales Details,Podrobnosti o predaji,
Default Sales Unit of Measure,Predvolená merná jednotka predaja,
Is Sales Item,Je predajná položka,
Max Discount (%),Maximálna zľava (%),
No of Months,Počet mesiacov,
Customer Items,Položky pre zákazníkov,
Inspection Criteria,Kritériá kontroly,
Inspection Required before Purchase,Kontrola potrebná pred kúpou,
Inspection Required before Delivery,Kontrola potrebná pred dodaním,
Default BOM,Predvolená BOM,
Supply Raw Materials for Purchase,Dodávka surovín na nákup,
If subcontracted to a vendor,Ak sa zadá subdodávateľovi,
Customer Code,Kód zákazníka,
Default Item Manufacturer,Predvolený výrobca položky,
Default Manufacturer Part No,Predvolené číslo dielu výrobcu,
Show in Website (Variant),Zobraziť na webovej stránke (Variant),
Items with higher weightage will be shown higher,Položky s vyššou váhou sa zobrazia vyššie,
Show a slideshow at the top of the page,Zobrazenie prezentácie v hornej časti stránky,
Website Image,Webová stránka Obrázok,
Website Warehouse,Webová stránka Warehouse,
"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.","Zobrazte ""Na sklade"" alebo ""Nie je na sklade"" na základe zásob dostupných v tomto sklade.",
Website Item Groups,Skupiny položiek webovej lokality,
List this Item in multiple groups on the website.,Uveďte túto položku vo viacerých skupinách na webovej lokalite.,
Copy From Item Group,Kopírovať zo skupiny položiek,
Website Content,Obsah webovej lokality,
You can use any valid Bootstrap 4 markup in this field. It will be shown on your Item Page.,V tomto poli môžete použiť ľubovoľnú platnú značku Bootstrap 4. Zobrazí sa na stránke položky.,
Total Projected Qty,Celkové predpokladané množstvo,
Hub Publishing Details,Podrobnosti o vydavateľstve Hub,
Publish in Hub,Publikovať v centre Hub,
Publish Item to hub.erpnext.com,Publikovanie položky na hub.erpnext.com,
Hub Category to Publish,Kategória rozbočovača na publikovanie,
Hub Warehouse,Hub Warehouse,
"Publish ""In Stock"" or ""Not in Stock"" on Hub based on stock available in this warehouse.","Publikujte ""Na sklade"" alebo ""Nie je na sklade"" na Hub-e na základe zásob dostupných v tomto sklade.",
Synced With Hub,Synchronizácia s rozbočovačom,
Item Alternative,Alternatívna položka,
Alternative Item Code,Alternatívny kód položky,
Two-way,Obojsmerný,
Alternative Item Name,Alternatívny názov položky,
Attribute Name,Názov atribútu,
Numeric Values,Číselné hodnoty,
From Range,Z rozsahu,
Increment,Inkrement,
To Range,Do rozsahu,
Item Attribute Values,Hodnoty atribútov položky,
Item Attribute Value,Hodnota atribútu položky,
Attribute Value,Hodnota atribútu,
Abbreviation,Skratka,
"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""","Tento údaj sa pripojí ku kódu položky variantu. Napríklad, ak je vaša skratka ""SM"" a kód položky je ""T-SHIRT"", kód položky variantu bude ""T-SHIRT-SM"".",
Item Barcode,Čiarový kód položky,
Barcode Type,Typ čiarového kódu,
EAN,EAN,
UPC-A,UPC-A,
Item Customer Detail,Položka Detail zákazníka,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","Pre pohodlie zákazníkov sa tieto kódy môžu používať v tlačových formátoch, ako sú faktúry a dodacie listy.",
Ref Code,Ref Kód,
Item Default,Položka Predvolené nastavenie,
Purchase Defaults,Predvolené nákupy,
Default Buying Cost Center,Predvolené nákladové stredisko nákupu,
Default Supplier,Predvolený dodávateľ,
Default Expense Account,Predvolený nákladový účet,
Sales Defaults,Zlyhania pri predaji,
Default Selling Cost Center,Predvolené nákladové stredisko predaja,
Item Manufacturer,Výrobca položky,
Item Price,Cena položky,
Packing Unit,Baliaca jednotka,
Quantity  that must be bought or sold per UOM,"Množstvo, ktoré sa musí nakúpiť alebo predať na UOM",
Item Quality Inspection Parameter,Parameter kontroly kvality položky,
Acceptance Criteria,Kritériá prijatia,
Item Reorder,Objednávka položky,
Check in (group),Registrácia (skupina),
Request for,Žiadosť o,
Re-order Level,Úroveň opätovného objednania,
Re-order Qty,Znovu objednať množstvo,
Item Supplier,Dodávateľ položky,
Item Variant,Variant položky,
Item Variant Attribute,Atribút položky Variant,
Do not update variants on save,Neaktualizovať varianty pri ukladaní,
Fields will be copied over only at time of creation.,Polia sa skopírujú iba v čase vytvorenia.,
Allow Rename Attribute Value,Povoliť premenovanie hodnoty atribútu,
Rename Attribute Value in Item Attribute.,Premenovať hodnotu atribútu v atribúte položky.,
Copy Fields to Variant,Kopírovanie polí do variantu,
Item Website Specification,Špecifikácia webovej stránky položky,
Table for Item that will be shown in Web Site,"Tabuľka pre položku, ktorá sa zobrazí na webovom sídle",
Landed Cost Item,Položka vyložených nákladov,
Receipt Document Type,Typ príjmového dokladu,
Receipt Document,Doklad o prijatí,
Applicable Charges,Uplatniteľné poplatky,
Purchase Receipt Item,Potvrdenie o kúpe Položka,
Landed Cost Purchase Receipt,Potvrdenie o kúpe pozemku,
Landed Cost Taxes and Charges,Dane a poplatky za pozemky,
Landed Cost Voucher,Poukaz na vyložené náklady,
MAT-LCV-.YYYY.-,MAT-LCV-.YYYY.-,
Purchase Receipts,Potvrdenia o nákupe,
Purchase Receipt Items,Položky potvrdenia o kúpe,
Get Items From Purchase Receipts,Získanie položiek z nákupných dokladov,
Distribute Charges Based On,Rozdelenie poplatkov na základe,
Landed Cost Help,Pomoc pri vyčíslení nákladov na pozemky,
Manufacturers used in Items,Výrobcovia používaní v položkách,
Limited to 12 characters,Obmedzené na 12 znakov,
MAT-MR-.YYYY.-,MAT-MR-.YYYY.-,
Partially Ordered,Čiastočne objednané,
Transferred,Prenesené,
% Ordered,% Objednané,
Terms and Conditions Content,Zmluvné podmienky Obsah,
Quantity and Warehouse,Množstvo a sklad,
Lead Time Date,Čas realizácie Dátum,
Min Order Qty,Min. množstvo objednávky,
Packed Item,Zabalená položka,
To Warehouse (Optional),Do skladu (voliteľné),
Actual Batch Quantity,Skutočné množstvo dávky,
Prevdoc DocType,Prevdoc DocType,
Parent Detail docname,Detail rodiča docname,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.","Generovanie baliacich listov pre doručované balíky. Slúži na oznámenie čísla balíka, obsahu balíka a jeho hmotnosti.",
Indicates that the package is a part of this delivery (Only Draft),"Označuje, že balík je súčasťou tejto dodávky (iba návrh)",
MAT-PAC-.YYYY.-,MAT-PAC-.YYYY.-,
From Package No.,Z balíka č.,
Identification of the package for the delivery (for print),Identifikácia zásielky na doručenie (pre tlač),
To Package No.,Do balíka č.,
If more than one package of the same type (for print),Ak je viac ako jeden balík rovnakého typu (pre tlač),
Package Weight Details,Podrobnosti o hmotnosti balenia,
The net weight of this package. (calculated automatically as sum of net weight of items),Čistá hmotnosť tohto balenia. (vypočíta sa automaticky ako súčet čistej hmotnosti položiek),
Net Weight UOM,Čistá hmotnosť UOM,
Gross Weight,Hrubá hmotnosť,
The gross weight of the package. Usually net weight + packaging material weight. (for print),Hrubá hmotnosť balíka. Zvyčajne čistá hmotnosť + hmotnosť obalového materiálu. (pre tlač),
Gross Weight UOM,Hrubá hmotnosť UOM,
Packing Slip Item,Baliaci lístok Položka,
DN Detail,DN Detail,
STO-PICK-.YYYY.-,STO-PICK-.YYYY.-,
Material Transfer for Manufacture,Prenos materiálu na výrobu,
Qty of raw materials will be decided based on the qty of the Finished Goods Item,Množstvo surovín sa určí na základe množstva položky hotového tovaru,
Parent Warehouse,Materský sklad,
Items under this warehouse will be suggested,Položky v rámci tohto skladu budú navrhnuté,
Get Item Locations,Získať umiestnenie položky,
Item Locations,Umiestnenie položky,
Pick List Item,Položka zoznamu na výber,
Picked Qty,Vybrané množstvo,
Price List Master,Cenník Master,
Price List Name,Cenník Názov,
Price Not UOM Dependent,Cena nezávisí od UOM,
Applicable for Countries,Platí pre krajiny,
Price List Country,Cenník Krajina,
MAT-PRE-.YYYY.-,MAT-PRE-.YYYY.-,
Supplier Delivery Note,Dodacia poznámka dodávateľa,
Time at which materials were received,Čas prijatia materiálov,
Return Against Purchase Receipt,Vrátenie oproti potvrdeniu o kúpe,
Rate at which supplier's currency is converted to company's base currency,"Kurz, podľa ktorého sa mena dodávateľa prepočíta na základnú menu spoločnosti",
Sets 'Accepted Warehouse' in each row of the items table.,Nastaví 'Accepted Warehouse' v každom riadku tabuľky položiek.,
Sets 'Rejected Warehouse' in each row of the items table.,"Nastaví ""Odmietnutý sklad"" v každom riadku tabuľky položiek.",
Raw Materials Consumed,Spotrebované suroviny,
Get Current Stock,Získajte aktuálne zásoby,
Consumed Items,Spotrebované položky,
Add / Edit Taxes and Charges,Pridanie/úprava daní a poplatkov,
Auto Repeat Detail,Automatické opakovanie Detail,
Transporter Details,Podrobnosti o dopravcovi,
Vehicle Number,Číslo vozidla,
Vehicle Date,Dátum vozidla,
Received and Accepted,Prijaté a akceptované,
Accepted Quantity,Prijaté množstvo,
Rejected Quantity,Odmietnuté množstvo,
Accepted Qty as per Stock UOM,Prijaté množstvo podľa skladových UOM,
Sample Quantity,Vzorka Množstvo,
Rate and Amount,Sadzba a suma,
MAT-QA-.YYYY.-,MAT-QA-.YYYY.-,
Report Date,Dátum správy,
Inspection Type,Typ kontroly,
Item Serial No,Sériové číslo položky,
Sample Size,Veľkosť vzorky,
Inspected By,Kontroluje,
Readings,Čítanie,
Quality Inspection Reading,Čítanie inšpekcie kvality,
Reading 1,Čítanie 1,
Reading 2,Čítanie 2,
Reading 3,Čítanie 3,
Reading 4,Čítanie 4,
Reading 5,Čítanie 5,
Reading 6,Čítanie 6,
Reading 7,Čítanie 7,
Reading 8,Čítanie 8,
Reading 9,Čítanie 9,
Reading 10,Čítanie 10,
Quality Inspection Template Name,Názov šablóny kontroly kvality,
Quick Stock Balance,Rýchla bilancia zásob,
Available Quantity,Dostupné množstvo,
Distinct unit of an Item,Samostatná jednotka položky,
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,Sklad je možné zmeniť len prostredníctvom položky Zásoby / dodacieho listu / nákupného dokladu,
Purchase / Manufacture Details,Podrobnosti o nákupe / výrobe,
Creation Document Type,Vytvorenie Typ dokumentu,
Creation Document No,Dokument o vytvorení č.,
Creation Date,Dátum vytvorenia,
Creation Time,Čas stvorenia,
Asset Details,Podrobnosti o aktívach,
Asset Status,Stav majetku,
Delivery Document Type,Typ dokladu o doručení,
Delivery Document No,Číslo dokladu o dodaní,
Delivery Time,Čas dodania,
Invoice Details,Údaje na faktúre,
Warranty / AMC Details,Podrobnosti o záruke / AMC,
Warranty Expiry Date,Dátum skončenia platnosti záruky,
AMC Expiry Date,Dátum skončenia platnosti AMC,
Under Warranty,V rámci záruky,
Out of Warranty,Mimo záruky,
Under AMC,Pod AMC,
Out of AMC,Mimo AMC,
Warranty Period (Days),Záručná doba (dni),
Serial No Details,Sériové číslo Podrobnosti,
MAT-STE-.YYYY.-,MAT-STE-.YYYY.-,
Stock Entry Type,Typ vstupu do zásoby,
Stock Entry (Outward GIT),Zápis zásob (výstupný GIT),
Material Consumption for Manufacture,Spotreba materiálu na výrobu,
Repack,Prebalenie,
Send to Subcontractor,Odoslať subdodávateľovi,
Delivery Note No,Poznámka k dodaniu č.,
Sales Invoice No,Číslo predajnej faktúry,
Purchase Receipt No,Doklad o kúpe č.,
Inspection Required,Požadovaná kontrola,
From BOM,Z BOM,
For Quantity,Pre množstvo,
As per Stock UOM,Podľa skladových zásob UOM,
Including items for sub assemblies,Vrátane položiek pre podzostavy,
Default Source Warehouse,Predvolený zdrojový sklad,
Source Warehouse Address,Adresa zdrojového skladu,
Default Target Warehouse,Predvolený cieľový sklad,
Target Warehouse Address,Adresa cieľového skladu,
Update Rate and Availability,Aktualizovať rýchlosť a dostupnosť,
Total Incoming Value,Celková hodnota príjmu,
Total Outgoing Value,Celková odchádzajúca hodnota,
Total Value Difference (Out - In),Celkový rozdiel hodnôt (von - dovnútra),
Additional Costs,Dodatočné náklady,
Total Additional Costs,Celkové dodatočné náklady,
Customer or Supplier Details,Údaje o zákazníkovi alebo dodávateľovi,
Per Transferred,Na prenesený,
Stock Entry Detail,Detail zápisu zásob,
Basic Rate (as per Stock UOM),Základná sadzba (podľa UOM zásob),
Basic Amount,Základná suma,
Additional Cost,Dodatočné náklady,
Serial No / Batch,Sériové číslo / šarža,
BOM No. for a Finished Good Item,Číslo BOM pre hotový tovar,
Material Request used to make this Stock Entry,Požiadavka na materiál použitá na vytvorenie tejto skladovej položky,
Subcontracted Item,Subdodávateľská položka,
Against Stock Entry,Proti vstupu do zásob,
Stock Entry Child,Zásoby Vstupné dieťa,
PO Supplied Item,Položka dodaná PO,
Reference Purchase Receipt,Referenčné potvrdenie o nákupe,
Stock Ledger Entry,Zápis do skladovej knihy,
Outgoing Rate,Odchádzajúca sadzba,
Actual Qty After Transaction,Skutočné množstvo po transakcii,
Stock Value Difference,Rozdiel v hodnote zásob,
Stock Queue (FIFO),Skladová fronta (FIFO),
Is Cancelled,Je zrušený,
Stock Reconciliation,Zosúladenie zásob,
This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,"Tento nástroj vám pomôže aktualizovať alebo opraviť množstvo a ocenenie zásob v systéme. Zvyčajne sa používa na synchronizáciu systémových hodnôt a toho, čo skutočne existuje vo vašich skladoch.",
MAT-RECO-.YYYY.-,MAT-RECO-.YYYY.-,
Reconciliation JSON,Zosúladenie JSON,
Stock Reconciliation Item,Zosúladenie zásob Položka,
Before reconciliation,Pred zmierením,
Current Serial No,Aktuálne sériové číslo,
Current Valuation Rate,Aktuálna miera ocenenia,
Current Amount,Aktuálna suma,
Quantity Difference,Rozdiel v množstve,
Amount Difference,Rozdiel v sume,
Item Naming By,Pomenovanie položky podľa,
Default Item Group,Predvolená skupina položiek,
Default Stock UOM,Predvolená zásoba UOM,
Sample Retention Warehouse,Sklad na uchovávanie vzoriek,
Default Valuation Method,Predvolená metóda oceňovania,
Show Barcode Field,Zobraziť pole čiarového kódu,
Convert Item Description to Clean HTML,Konvertovať popis položky do čistého HTML,
Allow Negative Stock,Povolenie záporných zásob,
Automatically Set Serial Nos based on FIFO,Automatické nastavenie sériového čísla na základe FIFO,
Auto Material Request,Automatická požiadavka na materiál,
Inter Warehouse Transfer Settings,Nastavenia prenosu medzi skladmi,
Freeze Stock Entries,Zmrazenie vstupov do zásob,
Stock Frozen Upto,Zásoby zmrazené do,
Batch Identification,Identifikácia šarže,
Use Naming Series,Použitie pomenovania série,
Naming Series Prefix,Prefix pomenovania série,
UOM Category,Kategória UOM,
UOM Conversion Detail,Detail konverzie UOM,
Variant Field,Variant Pole,
A logical Warehouse against which stock entries are made.,"Logický Sklad, na základe ktorého sa vykonávajú skladové zápisy.",
Warehouse Detail,Detail skladu,
Warehouse Name,Názov skladu,
Warehouse Contact Info,Kontaktné informácie o sklade,
PIN,PIN,
ISS-.YYYY.-,ISS-.YYYY.-,
Raised By (Email),Vychováva (e-mail),
Issue Type,Typ problému,
Issue Split From,Rozdelenie vydania od,
Service Level,Úroveň služieb,
Response By,Odpoveď od,
Response By Variance,Reakcia podľa odchýlky,
Ongoing,Priebežne,
Resolution By,Uznesenie podľa,
Resolution By Variance,Riešenie na základe odchýlky,
Service Level Agreement Creation,Vytvorenie dohody o úrovni služieb,
First Responded On,Prvá reakcia na,
Resolution Details,Podrobnosti o rozlíšení,
Opening Date,Dátum otvorenia,
Opening Time,Čas otvorenia,
Resolution Date,Dátum riešenia,
Via Customer Portal,Prostredníctvom zákazníckeho portálu,
Support Team,Podporný tím,
Issue Priority,Priorita problému,
Service Day,Deň služieb,
Workday,Pracovný deň,
Default Priority,Predvolená priorita,
Priorities,Priority,
Support Hours,Hodiny podpory,
Support and Resolution,Podpora a riešenie,
Default Service Level Agreement,Predvolená dohoda o úrovni služieb,
Entity,Subjekt,
Agreement Details,Podrobnosti o dohode,
Response and Resolution Time,Čas odozvy a riešenia,
Service Level Priority,Priorita úrovne služieb,
Resolution Time,Čas riešenia,
Support Search Source,Zdroj vyhľadávania podpory,
Source Type,Typ zdroja,
Query Route String,Reťazec trasy dopytu,
Search Term Param Name,Vyhľadávací termín Param Name,
Response Options,Možnosti reakcie,
Response Result Key Path,Výsledok odpovede Kľúčová cesta,
Post Route String,Reťazec poštovej trasy,
Post Route Key List,Zoznam kľúčov poštovej trasy,
Post Title Key,Názov príspevku Kľúč,
Post Description Key,Popis príspevku Kľúč,
Link Options,Možnosti prepojenia,
Source DocType,Zdroj DocType,
Result Title Field,Pole s názvom výsledku,
Result Preview Field,Pole náhľadu výsledku,
Result Route Field,Pole výsledku trasy,
Service Level Agreements,Dohody o úrovni služieb,
Track Service Level Agreement,Sledovanie dohody o úrovni služieb,
Allow Resetting Service Level Agreement,Povolenie resetovania dohody o úrovni služieb,
Close Issue After Days,Zatvoriť problém po niekoľkých dňoch,
Auto close Issue after 7 days,Automatické zatvorenie problému po 7 dňoch,
Support Portal,Portál podpory,
Get Started Sections,Začíname Sekcie,
Show Latest Forum Posts,Zobraziť najnovšie príspevky na fóre,
Forum Posts,Príspevky vo fóre,
Forum URL,Adresa URL fóra,
Get Latest Query,Získajte najnovší dotaz,
Response Key List,Zoznam kľúčov odpovedí,
Post Route Key,Kľúč k poštovej trase,
Search APIs,Vyhľadávacie rozhrania API,
SER-WRN-.YYYY.-,SER-WRN-.YYYY.-,
Issue Date,Dátum vydania,
Item and Warranty Details,Podrobnosti o položke a záruke,
Warranty / AMC Status,Záruka / stav AMC,
Resolved By,Riešené podľa,
Service Address,Adresa služby,
If different than customer address,Ak sa líši od adresy zákazníka,
Raised By,Vychováva,
From Company,Od spoločnosti,
Rename Tool,Nástroj na premenovanie,
Utilities,Komunálne služby,
Type of document to rename.,"Typ dokumentu, ktorý sa má premenovať.",
File to Rename,Premenovanie súboru,
"Attach .csv file with two columns, one for the old name and one for the new name","Pripojte súbor .csv s dvoma stĺpcami, jedným pre starý názov a druhým pre nový názov",
Rename Log,Premenovať protokol,
SMS Log,Protokol SMS,
Sender Name,Názov odosielateľa,
Sent On,Odoslané ďalej,
No of Requested SMS,Počet požadovaných SMS,
Requested Numbers,Požadované čísla,
No of Sent SMS,Počet odoslaných SMS,
Sent To,Odoslané na,
Absent Student Report,Správa o neprítomnom študentovi,
Assessment Plan Status,Stav plánu hodnotenia,
Asset Depreciation Ledger,Kniha odpisov majetku,
Asset Depreciations and Balances,Odpisy a zostatky majetku,
Available Stock for Packing Items,Dostupné zásoby baliacich položiek,
Bank Clearance Summary,Zhrnutie bankového zúčtovania,
Batch Item Expiry Status,Stav vypršania platnosti položky dávky,
Batch-Wise Balance History,História zostatku podľa dávky,
BOM Explorer,BOM Explorer,
BOM Search,Vyhľadávanie BOM,
BOM Stock Calculated,Vypočítané zásoby BOM,
BOM Variance Report,Správa o odchýlkach BOM,
Campaign Efficiency,Efektívnosť kampane,
Cash Flow,Peňažný tok,
Completed Work Orders,Ukončené pracovné príkazy,
To Produce,Vyrábať,
Produced,Vyrobené,
Consolidated Financial Statement,Konsolidovaný finančný výkaz,
Course wise Assessment Report,Správa o hodnotení podľa predmetov,
Customer Acquisition and Loyalty,Získavanie zákazníkov a ich lojalita,
Customer Credit Balance,Zostatok kreditu zákazníka,
Customer Ledger Summary,Prehľad knihy zákazníkov,
Customer-wise Item Price,Cena položky podľa zákazníka,
Customers Without Any Sales Transactions,Zákazníci bez akýchkoľvek predajných transakcií,
Daily Timesheet Summary,Denný prehľad časového rozvrhu,
DATEV,DATEV,
Delayed Item Report,Správa o oneskorenej položke,
Delayed Order Report,Správa o oneskorenej objednávke,
Delivered Items To Be Billed,"Dodané položky, ktoré sa majú účtovať",
Delivery Note Trends,Trendy v doručovaní poznámok,
Electronic Invoice Register,Elektronický register faktúr,
Employee Billing Summary,Prehľad fakturácie zamestnancov,
Employee Birthday,Narodeniny zamestnanca,
Employee Information,Informácie o zamestnancoch,
Employee Leave Balance,Zostatok dovolenky zamestnanca,
Employee Leave Balance Summary,Zhrnutie zostatku dovolenky zamestnanca,
Eway Bill,Eway Bill,
Expiring Memberships,Vypršanie platnosti členstva,
